HAS_CLAIMED_IN_NEXT_12_MONTHS,PREMIUM_CHARGED,NO_CLAIM_DISCOUNT,SPECIAL_DISCOUNT,SUM_INSURED,LOADINGS,FLAG_POLICY_TYPE_OF_COVER_CHANGE_IN_LAST_12_MONTHS,POLICY_HISTORY_AGE,POLICY_TERM,COMPANY_LOADINGS,type_of_cover,transaction_type,client_gender,open_restricted_flag,pa_driver_included,vehicle_condition,flag_vehicle_condition,flag_vehicle_type_on_seating_capacity
0,1779.00836,0.28,0.34,99548.505,0.1,0,2,12,0.38,2,5,0,1,0,1,1,1
0,4475.966072,0.3,0.37,48838.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
0,4579.257596,0.3,0.37,46396.1,0.1,0,1,12,0.35,0,5,1,0,0,1,1,0
1,4320.751119,0.3,0.37,41756.49,0.1,0,2,12,0.38,0,5,1,0,0,1,1,0
0,9100.717751,0.26,0.38,98123.0,0.07,0,0,12,0.3,0,5,0,1,0,1,1,0
0,9310.734315,0.26,0.38,93216.85,0.07,0,1,12,0.35,0,5,0,1,0,1,1,0
1,8785.128345,0.26,0.38,83895.165,0.07,0,2,12,0.38,0,5,0,1,0,1,1,0
0,2046.886061,0.22,0.23,95598.0,0.1,0,0,12,0.3,2,5,1,0,0,2,1,0
0,2123.072887,0.22,0.23,90818.1,0.1,0,1,12,0.35,2,5,1,0,0,2,1,0
0,2123.072887,0.22,0.23,81736.29,0.1,0,2,12,0.38,2,5,1,0,0,2,1,0
0,5223.903173,0.32,0.29,52064.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
0,5344.454785,0.32,0.29,49460.8,0.1,0,1,12,0.35,0,5,1,0,0,1,1,0
1,5042.751692,0.32,0.29,44514.72,0.1,0,2,12,0.38,0,5,1,0,0,1,1,0
0,9899.73774,0.25,0.31,103967.0,0.12,0,0,12,0.3,0,5,0,0,1,1,1,0
0,10128.19323,0.25,0.31,98768.65,0.12,0,1,12,0.35,0,5,0,0,1,1,1,0
1,9556.440383,0.25,0.31,88891.785,0.12,0,2,12,0.38,0,5,0,0,1,1,1,0
0,8227.301633,0.21,0.29,81167.0,0.1,0,0,12,0.3,0,5,1,0,0,1,0,1
0,8417.16244,0.21,0.29,77108.65,0.1,0,1,12,0.35,0,5,1,0,0,1,0,1
1,7942.000044,0.21,0.29,69397.785,0.1,0,2,12,0.38,0,5,1,0,0,1,1,1
0,2888.977638,0.17,0.23,126799.0,0.1,0,0,12,0.3,2,5,0,0,1,1,0,0
0,2996.507823,0.17,0.23,120459.05,0.1,0,1,12,0.35,2,5,0,0,1,1,0,0
0,2996.507823,0.17,0.23,108413.145,0.1,0,2,12,0.38,2,5,0,0,1,1,1,0
0,9384.980705,0.28,0.36,96251.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,1
0,9601.557183,0.28,0.36,91438.45,0.12,0,1,12,0.35,0,5,0,0,0,1,1,1
1,9059.533794,0.28,0.36,82294.605,0.12,0,2,12,0.38,0,5,0,0,0,1,1,1
0,17408.67904,0.22,0.39,174470.0,0.11,0,0,12,0.3,0,5,1,0,0,2,1,0
0,17810.41778,0.22,0.39,165746.5,0.11,0,1,12,0.35,0,5,1,0,0,2,1,0
1,16804.99097,0.22,0.39,149171.85,0.11,0,2,12,0.38,0,5,1,0,0,2,1,0
0,596.7413785,0.21,0.24,31314.0,0.08,0,0,12,0.3,2,5,1,0,0,1,1,0
0,593.5307589,0.21,0.24,29748.3,0.08,0,1,12,0.35,2,5,1,0,0,1,1,0
0,593.5307589,0.21,0.24,26773.47,0.08,0,2,12,0.38,2,5,1,0,0,1,1,0
0,9901.062998,0.22,0.34,92545.0,0.1,0,0,12,0.3,0,5,0,0,0,1,1,1
0,10129.54907,0.22,0.34,87917.75,0.1,0,1,12,0.35,0,5,0,0,0,1,1,1
1,9557.719685,0.22,0.34,79125.975,0.1,0,2,12,0.38,0,5,0,0,0,1,1,1
0,10204.78929,0.23,0.41,109078.0,0.09,0,0,12,0.3,0,5,0,0,0,1,1,2
0,10440.28443,0.23,0.41,103624.1,0.09,0,1,12,0.35,0,5,0,0,0,1,1,2
1,9850.913533,0.23,0.41,93261.69,0.09,0,2,12,0.38,0,5,0,0,0,1,1,2
0,9299.258908,0.33,0.33,104211.0,0.1,0,0,12,0.3,0,5,0,0,0,1,1,0
0,9513.857191,0.33,0.33,99000.45,0.1,0,1,12,0.35,0,5,0,0,0,1,1,0
1,8976.784607,0.33,0.33,89100.405,0.1,0,2,12,0.38,0,5,0,0,0,1,1,0
0,3186.815405,0.21,0.25,149905.0,0.11,0,0,12,0.3,2,5,1,0,0,2,1,0
0,3314.099452,0.21,0.25,142409.75,0.11,0,1,12,0.35,2,5,1,0,0,2,1,0
0,3314.099452,0.21,0.25,128168.775,0.11,0,2,12,0.38,2,5,1,0,0,2,1,0
0,7192.337094,0.31,0.34,78126.0,0.07,0,0,12,0.3,0,5,1,0,1,1,1,2
0,7358.314104,0.31,0.34,74219.7,0.07,0,1,12,0.35,0,5,1,0,1,1,1,2
1,6942.925405,0.31,0.34,66797.73,0.07,0,2,12,0.38,0,5,1,0,1,1,1,2
0,8473.991488,0.23,0.3,75650.0,0.1,0,0,12,0.3,0,5,0,0,1,1,1,0
0,8669.545137,0.23,0.3,71867.5,0.1,0,1,12,0.35,0,5,0,0,1,1,1,0
1,8180.135331,0.23,0.3,64680.75,0.1,0,2,12,0.38,0,5,0,0,1,1,1,0
0,6608.404367,0.3,0.33,78686.0,0.09,0,0,12,0.3,0,5,0,0,0,1,0,0
0,6760.906006,0.3,0.33,74751.7,0.09,0,1,12,0.35,0,5,0,0,0,1,0,0
1,6379.241957,0.3,0.33,67276.53,0.09,0,2,12,0.38,0,5,0,0,0,1,1,0
0,2430.274759,0.31,0.34,28003.0,0.16,0,0,12,0.3,0,5,0,0,0,2,1,1
0,2486.358022,0.31,0.34,26602.85,0.16,0,1,12,0.35,0,5,0,0,0,2,1,1
1,2345.999102,0.31,0.34,23942.565,0.16,0,2,12,0.38,0,5,0,0,0,2,1,1
0,5072.028192,0.28,0.37,127065.0,0.12,0,0,12,0.3,1,5,1,0,0,2,1,2
0,5189.074996,0.28,0.37,120711.75,0.12,0,1,12,0.35,1,5,1,0,0,2,1,2
0,7771.656101,0.28,0.37,108640.575,0.12,0,2,12,0.38,1,5,1,0,0,2,1,2
0,16428.70036,0.19,0.32,155708.0,0.06,0,0,12,0.3,0,5,0,0,0,2,1,0
0,16807.82422,0.19,0.32,147922.6,0.06,0,1,12,0.35,0,5,0,0,0,2,1,0
1,15858.99543,0.19,0.32,133130.34,0.06,0,2,12,0.38,0,5,0,0,0,2,1,0
0,12540.75953,0.27,0.31,117662.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,0
0,12830.16168,0.27,0.31,111778.9,0.12,0,1,12,0.35,0,5,0,0,0,1,1,0
1,12105.87836,0.27,0.31,100601.01,0.12,0,2,12,0.38,0,5,0,0,0,1,1,0
0,1366.844615,0.24,0.28,70067.0,0.1,0,0,12,0.3,2,5,0,0,0,2,0,2
0,1417.719724,0.24,0.28,66563.65,0.1,0,1,12,0.35,2,5,0,0,0,2,0,2
0,1417.719724,0.24,0.28,59907.285,0.1,0,2,12,0.38,2,5,0,0,0,2,1,2
0,5012.599333,0.32,0.27,113825.0,0.08,0,0,12,0.3,1,5,1,1,0,2,1,2
0,5128.274702,0.32,0.27,108133.75,0.08,0,1,12,0.35,1,5,1,1,0,2,1,2
0,6628.459348,0.32,0.27,97320.375,0.08,0,2,12,0.38,1,5,1,1,0,2,1,2
0,1803.977805,0.19,0.24,82734.0,0.09,0,0,12,0.3,2,5,0,0,1,1,1,0
0,1866.152864,0.19,0.24,78597.3,0.09,0,1,12,0.35,2,5,0,0,1,1,1,0
0,1866.152864,0.19,0.24,70737.57,0.09,0,2,12,0.38,2,5,0,0,1,1,1,0
0,4250.5008,0.25,0.26,95732.0,0.12,0,0,12,0.3,1,5,0,0,0,2,1,2
0,4348.58928,0.25,0.26,90945.4,0.12,0,1,12,0.35,1,5,0,0,0,2,1,2
0,5544.735677,0.25,0.26,81850.86,0.12,0,2,12,0.38,1,5,0,0,0,2,1,2
0,8169.115786,0.24,0.23,75867.0,0.12,0,0,12,0.3,0,5,1,0,0,1,1,0
0,8357.633842,0.24,0.23,72073.65,0.12,0,1,12,0.35,0,5,1,0,0,1,1,0
1,7885.831932,0.24,0.23,64866.285,0.12,0,2,12,0.38,0,5,1,0,0,1,1,0
0,2334.520249,0.24,0.25,126292.0,0.11,0,0,12,0.3,2,5,1,0,0,1,0,0
0,2335.683107,0.24,0.25,119977.4,0.11,0,1,12,0.35,2,5,1,0,0,1,0,0
0,2335.683107,0.24,0.25,107979.66,0.11,0,2,12,0.38,2,5,1,0,0,1,0,0
0,8547.313797,0.26,0.3,79398.0,0.1,0,0,12,0.3,0,5,1,1,0,1,1,1
0,8744.5595,0.26,0.3,75428.1,0.1,0,1,12,0.35,0,5,1,1,0,1,1,1
1,8250.915012,0.26,0.3,67885.29,0.1,0,2,12,0.38,0,5,1,1,0,1,1,1
0,7961.62793,0.18,0.38,80238.0,0.08,0,0,12,0.3,0,5,0,0,1,1,1,0
0,8145.357805,0.18,0.38,76226.1,0.08,0,1,12,0.35,0,5,0,0,1,1,1,0
1,7685.539219,0.18,0.38,68603.49,0.08,0,2,12,0.38,0,5,0,0,1,1,1,0
0,2701.931301,0.27,0.16,125214.0,0.08,0,0,12,0.3,2,5,1,0,0,1,1,0
0,2787.512835,0.27,0.16,118953.3,0.08,0,1,12,0.35,2,5,1,0,0,1,1,0
0,2787.512835,0.27,0.16,107057.97,0.08,0,2,12,0.38,2,5,1,0,0,1,1,0
0,16781.82563,0.23,0.3,159527.0,0.08,0,0,12,0.3,0,5,0,0,0,2,1,1
0,17169.09853,0.23,0.3,151550.65,0.08,0,1,12,0.35,0,5,0,0,0,2,1,1
1,16199.87522,0.23,0.3,136395.585,0.08,0,2,12,0.38,0,5,0,0,0,2,1,1
0,7042.486303,0.28,0.32,73024.0,0.09,0,0,12,0.3,0,5,1,0,1,1,1,2
0,7205.005217,0.28,0.32,69372.8,0.09,0,1,12,0.35,0,5,1,0,1,1,1,2
1,6798.271052,0.28,0.32,62435.52,0.09,0,2,12,0.38,0,5,1,0,1,1,1,2
0,9644.415189,0.3,0.21,83163.0,0.11,0,0,12,0.3,0,5,1,0,1,1,1,0
0,9866.978617,0.3,0.21,79004.85,0.11,0,1,12,0.35,0,5,1,0,1,1,1,0
1,9309.971759,0.3,0.21,71104.365,0.11,0,2,12,0.38,0,5,1,0,1,1,1,0
0,7955.781804,0.29,0.34,86989.0,0.08,0,0,12,0.3,0,5,1,1,0,1,1,0
0,8139.376768,0.29,0.34,82639.55,0.08,0,1,12,0.35,0,5,1,1,0,1,1,0
1,7679.895822,0.29,0.34,74375.595,0.08,0,2,12,0.38,0,5,1,1,0,1,1,0
0,5542.439072,0.31,0.2,50137.0,0.06,0,0,12,0.3,0,5,0,0,1,1,1,0
0,5670.341512,0.31,0.2,47630.15,0.06,0,1,12,0.35,0,5,0,0,1,1,1,0
1,5350.241588,0.31,0.2,42867.135,0.06,0,2,12,0.38,0,5,0,0,1,1,1,0
0,12146.0181,0.27,0.28,110194.0,0.11,0,0,12,0.3,0,5,0,0,0,2,1,2
0,12426.31083,0.27,0.28,104684.3,0.11,0,1,12,0.35,0,5,0,0,0,2,1,2
1,11724.82554,0.27,0.28,94215.87,0.11,0,2,12,0.38,0,5,0,0,0,2,1,2
0,10554.60688,0.26,0.28,97874.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,0
0,10798.17473,0.26,0.28,92980.3,0.12,0,1,12,0.35,0,5,0,0,0,1,1,0
1,10188.60035,0.26,0.28,83682.27,0.12,0,2,12,0.38,0,5,0,0,0,1,1,0
0,11715.09583,0.29,0.38,132890.0,0.06,0,0,12,0.3,0,5,1,0,1,1,0,0
0,11985.4442,0.29,0.38,126245.5,0.06,0,1,12,0.35,0,5,1,0,1,1,0,0
1,11308.84654,0.29,0.38,113620.95,0.06,0,2,12,0.38,0,5,1,0,1,1,0,0
0,1742.913833,0.26,0.29,103022.0,0.1,0,0,12,0.3,2,5,0,1,0,1,1,0
0,1740.415629,0.26,0.29,97870.9,0.1,0,1,12,0.35,2,5,0,1,0,1,1,0
0,1740.415629,0.26,0.29,88083.81,0.1,0,2,12,0.38,2,5,0,1,0,1,1,0
0,4404.492456,0.3,0.22,87683.0,0.12,0,0,12,0.3,1,5,1,0,0,1,1,0
0,4506.13459,0.3,0.22,83298.85,0.12,0,1,12,0.35,1,5,1,0,0,1,1,0
0,5450.969262,0.3,0.22,74968.965,0.12,0,2,12,0.38,1,5,1,0,0,1,1,0
0,1914.782779,0.27,0.31,108026.0,0.08,0,0,12,0.3,2,5,0,0,1,0,1,0
0,1975.432008,0.27,0.31,102624.7,0.08,0,1,12,0.35,2,5,0,0,1,0,1,0
0,1975.432008,0.27,0.31,92362.23,0.08,0,2,12,0.38,2,5,0,0,1,0,1,0
0,13788.49744,0.3,0.26,137661.0,0.07,0,0,12,0.3,0,5,1,0,1,1,0,0
0,14106.69354,0.3,0.26,130777.95,0.07,0,1,12,0.35,0,5,1,0,1,1,0,0
1,13310.34794,0.3,0.26,117700.155,0.07,0,2,12,0.38,0,5,1,0,1,1,0,0
0,1397.954225,0.19,0.37,79938.0,0.09,0,0,12,0.3,2,5,1,0,0,2,1,0
0,1429.678131,0.19,0.37,75941.1,0.09,0,1,12,0.35,2,5,1,0,0,2,1,0
0,1429.678131,0.19,0.37,68346.99,0.09,0,2,12,0.38,2,5,1,0,0,2,1,0
0,3800.294405,0.32,0.22,92027.0,0.09,0,0,12,0.3,1,5,1,0,0,1,1,0
0,3887.993507,0.32,0.22,87425.65,0.09,0,1,12,0.35,1,5,1,0,0,1,1,0
0,4703.217952,0.32,0.22,78683.085,0.09,0,2,12,0.38,1,5,1,0,0,1,1,0
0,9292.854931,0.25,0.33,103273.0,0.09,0,0,12,0.3,0,5,1,1,1,1,1,0
0,9507.305429,0.25,0.33,98109.35,0.09,0,1,12,0.35,0,5,1,1,1,1,1,0
1,8970.602703,0.25,0.33,88298.415,0.09,0,2,12,0.38,0,5,1,1,1,1,1,0
0,18957.41711,0.25,0.26,162943.0,0.16,0,0,12,0.3,0,5,1,0,0,0,1,2
0,19394.89597,0.25,0.26,154795.85,0.16,0,1,12,0.35,0,5,1,0,0,0,1,2
1,18300.02281,0.25,0.26,139316.265,0.16,0,2,12,0.38,0,5,1,0,0,0,1,2
0,12901.99804,0.29,0.36,140284.0,0.12,0,0,12,0.3,0,5,1,0,0,1,1,2
0,13199.73646,0.29,0.36,133269.8,0.12,0,1,12,0.35,0,5,1,0,0,1,1,2
1,12454.59004,0.29,0.36,119942.82,0.12,0,2,12,0.38,0,5,1,0,0,1,1,2
0,6258.253991,0.31,0.33,66965.0,0.07,0,0,12,0.3,0,5,0,0,0,2,0,0
0,6402.675237,0.31,0.33,63616.75,0.07,0,1,12,0.35,0,5,0,0,0,2,0,0
1,6041.233893,0.31,0.33,57255.075,0.07,0,2,12,0.38,0,5,0,0,0,2,1,0
0,1251.723808,0.22,0.35,77225.0,0.09,0,0,12,0.3,2,5,1,0,1,2,1,0
0,1247.477205,0.22,0.35,73363.75,0.09,0,1,12,0.35,2,5,1,0,1,2,1,0
0,1247.477205,0.22,0.35,66027.375,0.09,0,2,12,0.38,2,5,1,0,1,2,1,0
0,952.8138682,0.36,0.45,74487.0,0.13,0,0,12,0.3,2,5,1,0,0,1,1,0
0,995.954905,0.36,0.45,70762.65,0.13,0,1,12,0.35,2,5,1,0,0,1,1,0
0,995.954905,0.36,0.45,63686.385,0.13,0,2,12,0.38,2,5,1,0,0,1,1,0
0,2256.935878,0.21,0.33,128744.0,0.14,0,0,12,0.3,2,5,1,0,1,1,1,0
0,2270.774392,0.21,0.33,122306.8,0.14,0,1,12,0.35,2,5,1,0,1,1,1,0
0,2270.774392,0.21,0.33,110076.12,0.14,0,2,12,0.38,2,5,1,0,1,1,1,0
0,6732.043948,0.27,0.36,160934.0,0.09,0,0,12,0.3,1,5,1,0,0,1,1,0
0,6887.398809,0.27,0.36,152887.3,0.09,0,1,12,0.35,1,5,1,0,0,1,1,0
0,10154.05318,0.27,0.36,137598.57,0.09,0,2,12,0.38,1,5,1,0,0,1,1,0
0,13882.61156,0.29,0.28,129497.0,0.11,0,0,12,0.3,0,5,1,0,0,2,1,0
0,14202.97952,0.29,0.28,123022.15,0.11,0,1,12,0.35,0,5,1,0,0,2,1,0
1,13401.19841,0.29,0.28,110719.935,0.11,0,2,12,0.38,0,5,1,0,0,2,1,0
0,6452.549444,0.23,0.32,56720.0,0.15,0,0,12,0.3,0,5,0,0,0,2,1,0
0,6601.454431,0.23,0.32,53884.0,0.15,0,1,12,0.35,0,5,0,0,0,2,1,0
1,6228.791681,0.23,0.32,48495.6,0.15,0,2,12,0.38,0,5,0,0,0,2,1,0
0,13324.22921,0.23,0.22,107729.0,0.09,0,0,12,0.3,0,5,0,0,0,1,1,2
0,13631.71142,0.23,0.22,102342.55,0.09,0,1,12,0.35,0,5,0,0,0,1,1,2
1,12862.17933,0.23,0.22,92108.295,0.09,0,2,12,0.38,0,5,0,0,0,1,1,2
0,1790.033121,0.24,0.32,97789.0,0.09,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1851.727569,0.24,0.32,92899.55,0.09,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1851.727569,0.24,0.32,83609.595,0.09,0,2,12,0.38,2,5,1,0,0,1,1,0
0,9579.167041,0.31,0.34,103926.0,0.12,0,0,12,0.3,0,5,1,0,1,1,1,1
0,9800.224742,0.31,0.34,98729.7,0.12,0,1,12,0.35,0,5,1,0,1,1,1,1
1,9246.986248,0.31,0.34,88856.73,0.12,0,2,12,0.38,0,5,1,0,1,1,1,1
0,9914.220702,0.06,0.25,66459.0,0.12,0,0,12,0.3,0,5,1,0,0,2,1,0
0,10143.01041,0.06,0.25,63136.05,0.12,0,1,12,0.35,0,5,1,0,0,2,1,0
1,9570.421113,0.06,0.25,56822.445,0.12,0,2,12,0.38,0,5,1,0,0,2,1,0
0,6437.911968,0.3,0.32,72216.0,0.14,0,0,12,0.3,0,5,1,0,1,1,1,2
0,6586.479167,0.3,0.32,68605.2,0.14,0,1,12,0.35,0,5,1,0,1,1,1,2
1,6214.661795,0.3,0.32,61744.68,0.14,0,2,12,0.38,0,5,1,0,1,1,1,2
0,9614.910358,0.24,0.27,94187.0,0.12,0,0,12,0.3,0,5,0,0,0,0,1,0
0,9836.792905,0.24,0.27,89477.65,0.12,0,1,12,0.35,0,5,0,0,0,0,1,0
1,9281.49008,0.24,0.27,80529.885,0.12,0,2,12,0.38,0,5,0,0,0,0,1,0
0,6288.43644,0.22,0.44,79665.0,0.1,0,0,12,0.3,0,5,0,1,0,1,1,0
0,6433.554204,0.22,0.44,75681.75,0.1,0,1,12,0.35,0,5,0,1,0,1,1,0
1,6070.369692,0.22,0.44,68113.575,0.1,0,2,12,0.38,0,5,0,1,0,1,1,0
0,15049.54004,0.3,0.28,143682.0,0.1,0,0,12,0.3,0,5,1,0,0,1,1,0
0,15396.83712,0.3,0.28,136497.9,0.1,0,1,12,0.35,0,5,1,0,0,1,1,0
1,14527.66083,0.3,0.28,122848.11,0.1,0,2,12,0.38,0,5,1,0,0,1,1,0
0,1203.97168,0.24,0.34,70513.0,0.08,0,0,12,0.3,2,5,1,0,0,1,1,2
0,1228.240476,0.24,0.34,66987.35,0.08,0,1,12,0.35,2,5,1,0,0,1,1,2
0,1228.240476,0.24,0.34,60288.615,0.08,0,2,12,0.38,2,5,1,0,0,1,1,2
0,8227.825532,0.27,0.27,86221.0,0.09,0,0,12,0.3,0,5,1,0,0,2,1,0
0,8417.698429,0.27,0.27,81909.95,0.09,0,1,12,0.35,0,5,1,0,0,2,1,0
1,7942.505776,0.27,0.27,73718.955,0.09,0,2,12,0.38,0,5,1,0,0,2,1,0
0,1240.900679,0.22,0.31,73172.0,0.07,0,0,12,0.3,2,5,1,0,0,1,1,1
0,1231.721837,0.22,0.31,69513.4,0.07,0,1,12,0.35,2,5,1,0,0,1,1,1
0,1231.721837,0.22,0.31,62562.06,0.07,0,2,12,0.38,2,5,1,0,0,1,1,1
0,11831.49013,0.21,0.31,107239.0,0.12,0,0,12,0.3,0,5,0,0,0,2,1,0
0,12104.52452,0.21,0.31,101877.05,0.12,0,1,12,0.35,0,5,0,0,0,2,1,0
1,11421.20458,0.21,0.31,91689.345,0.12,0,2,12,0.38,0,5,0,0,0,2,1,0
0,2263.618995,0.24,0.26,125897.0,0.09,0,0,12,0.3,2,5,0,0,1,2,1,0
0,2255.939433,0.24,0.26,119602.15,0.09,0,1,12,0.35,2,5,0,0,1,2,1,0
0,2255.939433,0.24,0.26,107641.935,0.09,0,2,12,0.38,2,5,0,0,1,2,1,0
0,3960.851984,0.23,0.41,43076.0,0.12,0,0,12,0.3,0,5,0,0,0,1,1,1
0,4052.256261,0.23,0.41,40922.2,0.12,0,1,12,0.35,0,5,0,0,0,1,1,1
1,3823.499859,0.23,0.41,36829.98,0.12,0,2,12,0.38,0,5,0,0,0,1,1,1
0,14477.67443,0.28,0.3,136977.0,0.11,0,0,12,0.3,0,5,0,0,1,1,1,0
0,14811.77461,0.28,0.3,130128.15,0.11,0,1,12,0.35,0,5,0,0,1,1,1,0
1,13975.62605,0.28,0.3,117115.335,0.11,0,2,12,0.38,0,5,0,0,1,1,1,0
0,2557.788243,0.26,0.28,131273.0,0.14,0,0,12,0.3,2,5,1,0,0,1,1,0
0,2680.294792,0.26,0.28,124709.35,0.14,0,1,12,0.35,2,5,1,0,0,1,1,0
0,2680.294792,0.26,0.28,112238.415,0.14,0,2,12,0.38,2,5,1,0,0,1,1,0
0,10511.73504,0.28,0.34,109425.0,0.07,0,0,12,0.3,0,5,0,0,0,1,1,0
0,10754.31354,0.28,0.34,103953.75,0.07,0,1,12,0.35,0,5,0,0,0,1,1,0
1,10147.2152,0.28,0.34,93558.375,0.07,0,2,12,0.38,0,5,0,0,0,1,1,0
0,1624.38186,0.24,0.3,94152.0,0.11,0,0,12,0.3,2,5,0,0,0,1,1,0
0,1625.190987,0.24,0.3,89444.4,0.11,0,1,12,0.35,2,5,0,0,0,1,1,0
0,1625.190987,0.24,0.3,80499.96,0.11,0,2,12,0.38,2,5,0,0,0,1,1,0
0,4716.322256,0.32,0.32,114972.0,0.08,0,0,12,0.3,1,5,0,0,1,1,1,1
0,4825.160461,0.32,0.32,109223.4,0.08,0,1,12,0.35,1,5,0,0,1,1,1,1
0,6695.253487,0.32,0.32,98301.06,0.08,0,2,12,0.38,1,5,0,0,1,1,1,1
0,7758.77375,0.33,0.36,89398.0,0.12,0,0,12,0.3,0,5,1,0,0,1,1,2
0,7937.822375,0.33,0.36,84928.1,0.12,0,1,12,0.35,0,5,1,0,0,1,1,2
1,7489.719499,0.33,0.36,76435.29,0.12,0,2,12,0.38,0,5,1,0,0,1,1,2
0,3649.897416,0.23,0.2,63274.0,0.14,0,0,12,0.3,1,5,0,0,0,1,0,0
0,3734.125818,0.23,0.2,60110.3,0.14,0,1,12,0.35,1,5,0,0,0,1,0,0
0,4404.160491,0.23,0.2,54099.27,0.14,0,2,12,0.38,1,5,0,0,0,1,0,0
0,10890.49309,0.22,0.27,106808.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,1
0,11141.81217,0.22,0.27,101467.6,0.09,0,1,12,0.35,0,5,1,0,0,1,1,1
1,10512.8389,0.22,0.27,91320.84,0.09,0,2,12,0.38,0,5,1,0,0,1,1,1
0,1772.658425,0.27,0.39,112389.0,0.09,0,0,12,0.3,2,5,1,0,0,1,1,0
0,1833.754045,0.27,0.39,106769.55,0.09,0,1,12,0.35,2,5,1,0,0,1,1,0
0,1833.754045,0.27,0.39,96092.595,0.09,0,2,12,0.38,2,5,1,0,0,1,1,0
0,1421.477156,0.35,0.28,85199.0,0.1,0,0,12,0.3,2,5,1,0,1,1,1,2
0,1474.385735,0.35,0.28,80939.05,0.1,0,1,12,0.35,2,5,1,0,1,1,1,2
0,1474.385735,0.35,0.28,72845.145,0.1,0,2,12,0.38,2,5,1,0,1,1,1,2
0,2036.928951,0.27,0.36,123895.0,0.13,0,0,12,0.3,2,5,0,1,0,0,1,2
0,2103.139049,0.27,0.36,117700.25,0.13,0,1,12,0.35,2,5,0,1,0,0,1,2
0,2103.139049,0.27,0.36,105930.225,0.13,0,2,12,0.38,2,5,0,1,0,0,1,2
0,15145.06744,0.19,0.31,138842.0,0.08,0,0,12,0.3,0,5,1,0,0,2,0,2
0,15494.569,0.19,0.31,131899.9,0.08,0,1,12,0.35,0,5,1,0,0,2,0,2
1,14619.87559,0.19,0.31,118709.91,0.08,0,2,12,0.38,0,5,1,0,0,2,1,2
0,10731.77326,0.27,0.38,114095.0,0.15,0,0,12,0.3,0,5,1,0,0,1,1,0
0,10979.42956,0.27,0.38,108390.25,0.15,0,1,12,0.35,0,5,1,0,0,1,1,0
1,10359.62305,0.27,0.38,97551.225,0.15,0,2,12,0.38,0,5,1,0,0,1,1,0
0,7783.669707,0.2,0.39,80974.0,0.09,0,0,12,0.3,0,5,1,0,0,1,1,2
0,7963.292854,0.2,0.39,76925.3,0.09,0,1,12,0.35,0,5,1,0,0,1,1,2
1,7513.752129,0.2,0.39,69232.77,0.09,0,2,12,0.38,0,5,1,0,0,1,1,2
0,7464.783108,0.24,0.33,83396.0,0.07,0,0,12,0.3,0,5,1,0,0,0,1,0
0,7637.047334,0.24,0.33,79226.2,0.07,0,1,12,0.35,0,5,1,0,0,0,1,0
1,7205.923694,0.24,0.33,71303.58,0.07,0,2,12,0.38,0,5,1,0,0,0,1,0
0,306.230179,0.17,0.27,15809.0,0.09,0,0,12,0.3,2,5,0,0,0,1,1,0
0,305.1912614,0.17,0.27,15018.55,0.09,0,1,12,0.35,2,5,0,0,0,1,1,0
0,305.1912614,0.17,0.27,13516.695,0.09,0,2,12,0.38,2,5,0,0,0,1,1,0
0,837.7984827,0.33,0.39,57501.0,0.1,0,0,12,0.3,2,5,1,0,0,2,1,1
0,868.982049,0.33,0.39,54625.95,0.1,0,1,12,0.35,2,5,1,0,0,2,1,1
0,868.982049,0.33,0.39,49163.355,0.1,0,2,12,0.38,2,5,1,0,0,2,1,1
0,8717.966164,0.26,0.34,98775.0,0.1,0,0,12,0.3,0,5,0,0,0,2,1,2
0,8919.149999,0.26,0.34,93836.25,0.1,0,1,12,0.35,0,5,0,0,0,2,1,2
1,8415.649596,0.26,0.34,84452.625,0.1,0,2,12,0.38,0,5,0,0,0,2,1,2
0,1929.072658,0.17,0.3,93135.0,0.1,0,0,12,0.3,2,5,1,0,0,2,1,0
0,2000.87437,0.17,0.3,88478.25,0.1,0,1,12,0.35,2,5,1,0,0,2,1,0
0,2000.87437,0.17,0.3,79630.425,0.1,0,2,12,0.38,2,5,1,0,0,2,1,0
0,15214.48531,0.21,0.28,127549.0,0.11,0,0,12,0.3,0,5,1,0,0,1,1,0
0,15565.58882,0.21,0.28,121171.55,0.11,0,1,12,0.35,0,5,1,0,0,1,1,0
1,14686.88622,0.21,0.28,109054.395,0.11,0,2,12,0.38,0,5,1,0,0,1,1,0
0,15286.25838,0.26,0.26,137920.0,0.12,0,0,12,0.3,0,5,1,0,1,1,1,0
0,15639.01819,0.26,0.26,131024.0,0.12,0,1,12,0.35,0,5,1,0,1,1,1,0
1,14756.17039,0.26,0.26,117921.6,0.12,0,2,12,0.38,0,5,1,0,1,1,1,0
0,12659.31116,0.26,0.29,122321.0,0.09,0,0,12,0.3,0,5,1,0,0,1,0,0
